Date,Open,High,Low,Close,Adj Close,Volume
2020-05-14,155.940002,158.949997,153.809998,158.380005,153.822876,2393900
2020-05-15,158.630005,159.509995,156.029999,159.229996,154.648392,2824500
2020-05-18,161.339996,162.369995,157.110001,157.960007,153.414932,2703700
2020-05-19,156.850006,159.130005,155.279999,156.699997,152.191193,2339400
2020-05-20,155.270004,157.429993,151.610001,153.130005,148.723923,3780800
2020-05-21,153.149994,153.149994,149.720001,152.279999,147.898376,3049800
2020-05-22,152.220001,152.559998,150.169998,151.160004,146.810608,2355000
2020-05-26,151.110001,151.759995,147.160004,147.960007,143.702667,5013400
2020-05-27,148.169998,148.169998,143.619995,145.699997,141.507690,5376100
2020-05-28,147.429993,152.100006,146.509995,150.649994,146.315247,3982700
2020-05-29,151.660004,153.639999,149.940002,152.949997,148.549088,9466300
2020-06-01,154.470001,154.990005,150.889999,152.449997,148.063492,5233800
2020-06-02,152.080002,154.080002,151.039993,153.860001,149.432922,3269400
2020-06-03,153.339996,154.389999,150.850006,152.529999,148.141159,3190300
2020-06-04,152.210007,153.539993,149.710007,150.710007,146.373550,3328700
2020-06-05,149.699997,151.759995,148.339996,149.210007,144.916718,4578800
2020-06-08,146.750000,149.250000,146.520004,149.210007,144.916718,4076400
2020-06-09,149.750000,151.750000,149.110001,149.130005,144.839005,4302100
2020-06-10,149.960007,152.399994,149.839996,151.000000,146.655197,4940200
2020-06-11,151.850006,152.240005,143.050003,144.080002,139.934311,4547400
2020-06-12,145.539993,146.380005,141.470001,143.539993,139.409851,3973200
2020-06-15,142.000000,142.899994,139.679993,141.520004,137.447983,3709900
2020-06-16,156.320007,167.429993,155.000000,163.710007,158.999496,15029300
2020-06-17,164.229996,164.360001,159.399994,159.970001,155.367096,4711200
2020-06-18,159.199997,162.970001,158.199997,161.070007,156.435455,3631600
2020-06-19,162.229996,162.479996,158.259995,159.940002,155.337952,6004900
2020-06-22,159.179993,161.479996,158.919998,160.449997,155.833282,2647300
2020-06-23,160.889999,162.869995,158.949997,159.339996,154.755219,2771500
2020-06-24,158.550003,159.789993,156.330002,157.029999,152.511688,3096000
2020-06-25,157.639999,163.389999,156.710007,162.860001,158.173950,3735400
2020-06-26,162.330002,163.789993,160.179993,162.830002,158.144821,5290400
2020-06-29,163.850006,164.210007,161.029999,162.720001,158.037979,2640300
2020-06-30,163.110001,165.169998,162.300003,164.179993,159.455948,3296300
2020-07-01,164.320007,165.470001,162.520004,163.300003,158.601273,2065100
2020-07-02,164.070007,164.770004,162.369995,163.869995,159.154877,1960200
2020-07-06,164.460007,168.919998,164.009995,166.889999,162.087982,2760100
2020-07-07,166.119995,168.380005,165.270004,166.750000,161.952011,3273300
2020-07-08,166.839996,169.820007,166.839996,169.130005,164.263550,2781800
2020-07-09,169.880005,170.750000,163.710007,166.449997,161.660660,2955200
2020-07-10,166.139999,166.139999,162.740005,163.360001,158.659561,2245100
2020-07-13,164.610001,167.000000,161.039993,162.080002,157.416397,3455600
2020-07-14,162.880005,164.770004,161.529999,163.880005,159.164597,2642900
2020-07-15,165.190002,166.479996,163.899994,165.449997,160.689407,2346200
2020-07-16,164.949997,165.440002,162.600006,165.000000,160.252365,1486800
2020-07-17,166.039993,167.259995,165.110001,165.960007,161.184738,2935800
2020-07-20,166.490005,167.710007,165.729996,167.039993,162.233658,1806200
2020-07-21,166.869995,167.229996,164.759995,165.300003,160.543747,1540700
2020-07-22,165.539993,165.850006,162.330002,164.839996,160.096954,1686500
2020-07-23,165.259995,165.460007,160.789993,161.520004,156.872498,2408800
2020-07-24,161.470001,161.470001,158.449997,159.539993,154.949478,2247900
2020-07-27,159.600006,161.740005,158.589996,160.500000,155.881866,2709700
2020-07-28,161.669998,165.410004,161.350006,162.649994,157.969986,3483100
2020-07-29,162.529999,163.029999,161.100006,161.750000,157.095886,3108900
2020-07-30,158.449997,158.500000,150.449997,153.000000,148.597626,6638100
2020-07-31,153.130005,153.339996,148.740005,150.289993,145.965622,5342700
2020-08-03,152.800003,153.850006,151.220001,152.839996,148.442230,3615000
2020-08-04,153.380005,156.000000,153.089996,154.850006,150.394440,3260000
2020-08-05,157.309998,157.490005,153.300003,154.339996,149.899078,2386400
2020-08-06,153.850006,155.500000,151.000000,152.880005,148.481110,2176200
2020-08-07,152.960007,153.500000,151.580002,152.929993,148.529663,2017100
2020-08-10,152.929993,153.490005,151.529999,153.000000,148.597626,1745200
2020-08-11,153.139999,153.139999,150.199997,150.630005,146.295868,2103400
2020-08-12,150.789993,153.169998,150.600006,152.550003,148.160614,2430400
2020-08-13,150.820007,151.690002,149.789993,150.460007,146.843079,2077700
2020-08-14,149.800003,151.690002,149.149994,150.089996,146.481934,1538000
2020-08-17,150.919998,152.699997,150.360001,151.529999,147.887329,2704700
2020-08-18,152.149994,153.149994,151.149994,153.110001,149.429337,1959700
2020-08-19,153.809998,154.410004,152.009995,152.289993,148.629059,1938800
2020-08-20,152.550003,152.850006,150.850006,151.339996,147.701904,1830200
2020-08-21,151.339996,151.350006,147.949997,149.259995,145.671906,3112000
2020-08-24,150.050003,150.399994,148.250000,149.520004,145.925674,2268400
2020-08-25,150.360001,151.309998,149.309998,149.679993,146.081787,2216100
2020-08-26,149.190002,149.460007,147.410004,149.259995,145.671906,3029700
2020-08-27,150.580002,150.940002,148.940002,148.970001,145.388855,3146100
2020-08-28,148.839996,149.149994,146.979996,147.339996,143.798065,2102600
2020-08-31,147.350006,148.789993,147.029999,148.389999,144.822800,4430700
2020-09-01,148.610001,149.199997,146.649994,147.300003,143.759033,2358700
2020-09-02,146.789993,150.000000,146.509995,149.550003,145.954941,2406800
2020-09-03,152.190002,153.369995,147.460007,149.020004,145.437683,4226100
2020-09-04,148.770004,152.580002,147.949997,150.910004,147.282242,4361800
2020-09-08,150.949997,151.309998,148.500000,149.309998,145.720673,4351200
2020-09-09,150.619995,154.119995,150.309998,151.970001,148.316742,2328500
2020-09-10,149.880005,150.600006,145.720001,146.220001,142.704971,3961300
2020-09-11,147.559998,149.190002,146.880005,148.089996,144.530029,3001400
2020-09-14,149.089996,150.509995,147.470001,149.000000,145.418152,3072500
2020-09-15,149.960007,151.869995,149.419998,150.080002,146.472183,2923500
2020-09-16,151.720001,152.679993,150.789993,150.960007,147.331039,3618800
2020-09-17,150.130005,152.679993,149.460007,152.470001,148.804733,3620700
2020-09-18,152.039993,154.500000,152.039993,154.169998,150.463867,13209800
2020-09-21,153.169998,153.660004,149.059998,151.179993,147.545746,3501600
2020-09-22,150.910004,151.570007,149.149994,149.860001,146.257492,2926400
2020-09-23,150.050003,151.589996,148.699997,149.809998,146.208664,3545700
2020-09-24,149.259995,149.660004,147.369995,148.809998,145.232712,3424200
2020-09-25,148.389999,150.399994,147.850006,150.259995,146.647858,2440600
2020-09-28,151.000000,151.580002,147.899994,148.100006,144.539780,2427100
2020-09-29,147.979996,148.440002,145.929993,146.259995,142.744034,3308300
2020-09-30,146.399994,148.449997,145.059998,148.020004,144.461700,5083900
2020-10-01,148.330002,148.710007,144.059998,144.289993,140.821365,3809200
2020-10-02,143.669998,146.940002,143.270004,145.210007,141.719254,3880000
2020-10-05,145.070007,147.470001,144.179993,146.630005,143.105148,2790600
2020-10-06,146.929993,147.830002,143.929993,144.130005,140.665222,2409200
2020-10-07,148.520004,149.889999,146.850006,148.960007,145.379120,4602800
2020-10-08,152.399994,153.940002,150.500000,153.500000,149.809967,4686100
2020-10-09,154.089996,157.149994,154.070007,156.880005,153.108704,4590600
2020-10-12,156.830002,157.149994,154.419998,154.490005,150.776199,3242700
2020-10-13,153.000000,154.330002,148.550003,150.080002,146.472183,5963900
2020-10-14,150.380005,150.600006,147.710007,148.460007,144.891113,2710200
2020-10-15,146.509995,146.910004,145.380005,146.779999,143.251511,3785900
2020-10-16,147.110001,148.380005,146.000000,146.119995,142.607376,2918900
2020-10-19,147.000000,147.410004,142.210007,142.800003,139.367203,3158900
2020-10-20,143.360001,144.119995,142.110001,143.589996,140.138184,2188700
2020-10-21,142.289993,143.330002,141.210007,141.309998,137.913010,1983700
2020-10-22,141.529999,142.259995,140.800003,141.649994,138.244827,3056600
2020-10-23,142.240005,144.699997,141.720001,142.380005,138.957291,2427200
2020-10-26,141.899994,142.289993,140.050003,141.699997,138.293625,2947100
2020-10-27,133.020004,136.080002,131.869995,131.899994,128.729202,11374600
2020-10-28,130.460007,134.100006,130.309998,131.309998,128.153397,6188000
2020-10-29,132.000000,133.130005,130.380005,132.550003,129.363602,4099900
2020-10-30,131.759995,133.100006,129.210007,130.460007,127.323837,4335300
2020-11-02,132.539993,133.949997,129.990005,131.630005,128.465698,3449500
2020-11-03,133.639999,134.070007,130.699997,130.979996,127.831345,3628400
2020-11-04,134.910004,151.979996,134.910004,148.589996,145.018005,12211700
2020-11-05,147.679993,148.809998,144.699997,145.520004,142.021835,5731000
2020-11-06,145.050003,147.389999,139.100006,142.740005,139.308640,6229800
2020-11-09,142.539993,144.750000,140.600006,142.330002,138.908493,5493800
2020-11-10,147.600006,149.199997,143.789993,146.559998,143.036819,5377000
2020-11-11,147.759995,147.759995,143.369995,144.759995,141.280060,3046800
2020-11-12,142.929993,143.460007,139.860001,141.029999,138.346985,3463400
2020-11-13,142.429993,143.210007,141.320007,142.380005,139.671280,2142700
2020-11-16,143.059998,144.300003,140.000000,140.589996,137.915314,4957600
2020-11-17,139.570007,141.960007,138.610001,141.199997,138.513733,3619200
2020-11-18,141.899994,142.419998,140.130005,140.169998,137.503311,2795100
2020-11-19,140.250000,143.889999,138.919998,143.410004,140.681686,4626100
2020-11-20,142.839996,147.089996,142.839996,145.490005,142.722137,5063800
2020-11-23,145.539993,145.619995,141.160004,143.380005,140.652252,3794200
2020-11-24,143.389999,145.639999,143.110001,144.899994,142.143341,4127000
2020-11-25,144.899994,145.339996,142.610001,144.750000,141.996201,3223700
2020-11-27,145.649994,147.919998,145.360001,147.440002,144.635025,1754000
2020-11-30,146.339996,148.169998,144.899994,145.649994,142.879044,5842200
2020-12-01,146.690002,148.059998,145.259995,145.559998,142.790771,3954400
2020-12-02,145.360001,147.089996,144.380005,145.160004,142.398392,3757400
2020-12-03,145.699997,146.500000,143.130005,144.110001,141.368362,4059600
2020-12-04,144.070007,148.720001,144.000000,148.449997,145.625809,3058600
2020-12-07,147.300003,148.330002,146.479996,147.419998,144.615387,2637200
2020-12-08,146.979996,150.139999,146.910004,149.300003,146.459625,2754400
2020-12-09,154.589996,158.940002,153.679993,158.000000,154.994125,8364400
2020-12-10,159.869995,162.000000,158.179993,161.000000,157.937057,6430600
2020-12-11,159.720001,161.179993,159.059998,160.039993,156.995285,3441900
2020-12-14,160.690002,162.289993,157.830002,157.910004,154.905823,4390100
2020-12-15,159.429993,168.229996,158.050003,167.429993,164.244720,6974300
2020-12-16,169.690002,173.190002,166.750000,172.050003,168.776825,6009900
2020-12-17,171.729996,173.899994,171.100006,172.630005,169.345779,3521100
2020-12-18,172.520004,172.889999,169.000000,171.399994,168.139175,7356400
2020-12-21,168.880005,169.000000,165.800003,168.779999,165.569031,3655900
2020-12-22,167.710007,168.389999,165.869995,166.720001,163.548218,2447900
2020-12-23,167.449997,168.000000,165.470001,165.479996,162.331818,1697300
2020-12-24,165.850006,167.940002,165.850006,166.660004,163.489365,627200
2020-12-28,167.210007,167.600006,165.210007,166.500000,163.332413,1482000
2020-12-29,166.630005,167.750000,165.910004,166.580002,163.410889,1712000
2020-12-30,167.440002,168.389999,166.679993,167.009995,163.832703,1413300
2020-12-31,167.070007,169.139999,166.289993,168.839996,165.627869,1643600
2021-01-04,169.020004,169.479996,163.100006,165.500000,162.351440,3164800
2021-01-05,165.190002,166.660004,163.199997,166.320007,163.155838,2322600
2021-01-06,162.979996,167.279999,162.970001,164.320007,161.193878,3619700
2021-01-07,164.179993,167.119995,161.779999,165.830002,162.675156,3025500
2021-01-08,166.220001,166.860001,164.639999,166.410004,163.244125,3438100
2021-01-11,185.000000,189.300003,182.020004,185.940002,182.402573,11396500
2021-01-12,182.789993,184.240005,177.440002,178.800003,175.398407,7179300
2021-01-13,179.830002,187.619995,179.339996,185.500000,181.970932,7303900
2021-01-14,185.270004,188.960007,184.580002,186.690002,183.138306,4413200
2021-01-15,186.800003,191.779999,186.800003,190.770004,187.140686,6624600
2021-01-19,196.000000,199.520004,194.070007,198.479996,194.704010,7729100
2021-01-20,198.770004,201.770004,198.679993,201.259995,197.431122,5335800
2021-01-21,203.699997,204.720001,198.009995,202.350006,198.500381,8698800
2021-01-22,202.039993,206.539993,200.559998,206.139999,202.218262,6128800
2021-01-25,208.240005,212.529999,208.089996,212.350006,208.310150,5959100
2021-01-26,212.550003,213.229996,210.600006,212.720001,208.673096,6601500
2021-01-27,211.070007,212.020004,205.100006,207.570007,203.621063,7358000
2021-01-28,208.000000,211.839996,207.570007,210.119995,206.122528,5460400
2021-01-29,211.960007,218.000000,204.460007,207.970001,204.013458,8401700
2021-02-01,209.460007,209.889999,203.100006,203.139999,199.275345,5383800
2021-02-02,204.380005,205.899994,197.350006,197.559998,193.801483,5314600
2021-02-03,197.809998,200.589996,196.889999,196.960007,193.212921,3679000
2021-02-04,196.809998,201.880005,195.639999,201.619995,197.784256,2924300
2021-02-05,201.619995,202.919998,200.850006,201.770004,197.931396,2732200
2021-02-08,202.380005,206.429993,201.910004,205.770004,201.855301,2909300
2021-02-09,203.750000,204.949997,200.320007,201.710007,197.872574,2661300
2021-02-10,204.470001,205.550003,201.639999,204.389999,200.501572,3062700
2021-02-11,202.869995,204.179993,201.619995,202.580002,199.555908,3544700
2021-02-12,201.649994,208.220001,201.149994,207.289993,204.195587,2611300
2021-02-16,205.979996,207.490005,203.610001,205.759995,202.688416,2741900
2021-02-17,205.009995,206.690002,204.270004,206.460007,203.377975,3329900
2021-02-18,205.300003,205.419998,200.949997,201.119995,198.117706,3919400
2021-02-19,201.130005,202.880005,200.330002,200.919998,197.920685,3434900
2021-02-22,199.179993,201.610001,197.960007,200.679993,197.684265,2263600
2021-02-23,200.309998,204.309998,198.679993,202.479996,199.457397,3287700
2021-02-24,201.669998,206.460007,201.630005,204.520004,201.466934,2848800
2021-02-25,203.570007,205.550003,201.750000,203.820007,200.777390,2386700
2021-02-26,206.699997,206.990005,202.059998,204.889999,201.831406,3887900
2021-03-01,205.779999,208.240005,204.779999,206.470001,203.387833,2797400
2021-03-02,208.889999,209.949997,204.100006,204.139999,201.092606,3445300
2021-03-03,203.369995,204.309998,199.710007,202.000000,198.984558,3660300
2021-03-04,203.789993,204.740005,198.610001,200.539993,197.546341,4308400
2021-03-05,201.020004,207.669998,200.880005,206.919998,203.831100,3875900
2021-03-08,207.000000,210.889999,206.320007,207.029999,203.939484,3300300
2021-03-09,208.339996,212.160004,206.059998,206.110001,203.033203,4227300
2021-03-10,206.889999,208.039993,204.389999,205.449997,202.383041,3400200
2021-03-11,206.509995,207.250000,204.270004,205.210007,202.146622,4037300
2021-03-12,204.889999,208.460007,202.279999,208.080002,204.973801,4541400
2021-03-15,193.009995,193.179993,188.199997,189.160004,186.336243,12388500
2021-03-16,191.539993,191.619995,187.229996,190.899994,188.050247,6194200
2021-03-17,189.729996,189.830002,186.559998,186.729996,183.942505,5134200
2021-03-18,186.020004,187.089996,183.800003,183.929993,181.184296,4240000
2021-03-19,184.699997,185.800003,183.880005,184.289993,181.538925,6048600
2021-03-22,184.050003,185.910004,183.199997,185.839996,183.065781,2666600
2021-03-23,185.350006,186.660004,183.250000,183.679993,180.938019,3284700
2021-03-24,183.699997,183.839996,179.820007,180.169998,177.480423,3931500
2021-03-25,181.000000,183.639999,180.220001,183.089996,180.356827,2630500
2021-03-26,184.050003,185.910004,182.630005,185.309998,182.543701,2868200
2021-03-29,184.660004,187.669998,183.509995,186.339996,183.558334,3002600
2021-03-30,185.529999,186.860001,184.710007,185.500000,182.730850,2523600
2021-03-31,185.570007,187.940002,185.259995,186.820007,184.031158,3621300
2021-04-01,186.820007,188.070007,184.660004,185.240005,182.474747,2340400
2021-04-05,185.589996,185.899994,183.100006,184.889999,182.129974,2864800
2021-04-06,184.690002,185.630005,182.490005,182.800003,180.071182,2488400
2021-04-07,182.899994,183.179993,181.220001,182.320007,179.598343,3406600
2021-04-08,182.949997,183.970001,182.470001,182.610001,179.884018,2393200
2021-04-09,182.529999,185.139999,182.410004,184.490005,181.735962,2611200
2021-04-12,183.429993,183.940002,180.880005,181.820007,179.105804,2876100
2021-04-13,181.179993,183.639999,181.179993,182.529999,179.805206,3089100
2021-04-14,182.589996,184.470001,182.050003,183.000000,180.268188,2002100
2021-04-15,183.789993,187.720001,183.410004,185.919998,183.144608,2586600
2021-04-16,187.380005,190.300003,186.880005,189.250000,186.424881,3731800
2021-04-19,189.240005,190.880005,188.070007,189.639999,186.809082,2966400
2021-04-20,190.410004,193.500000,190.169998,190.610001,187.764587,2460900
2021-04-21,191.559998,193.009995,189.800003,190.949997,188.099518,2219800
2021-04-22,190.000000,191.270004,186.750000,187.050003,184.257721,2982600
2021-04-23,187.029999,189.130005,187.029999,188.720001,185.902802,2482800
2021-04-26,188.570007,188.649994,186.059998,187.220001,184.425186,2797500
2021-04-27,184.000000,185.869995,180.789993,182.210007,179.489990,6838700
2021-04-28,181.449997,182.000000,178.580002,180.550003,177.854782,4682800
2021-04-29,181.059998,182.630005,180.000000,182.199997,179.480133,2432500
2021-04-30,181.839996,183.949997,181.190002,182.770004,180.041626,3103900
2021-05-03,182.990005,186.350006,182.919998,185.919998,183.144608,3197000
2021-05-04,187.529999,190.080002,186.779999,188.199997,185.390564,3703500
2021-05-05,188.649994,193.570007,188.169998,192.809998,189.931763,4274400
2021-05-06,191.550003,194.100006,189.320007,193.889999,190.995621,3101600
2021-05-07,194.820007,196.270004,193.899994,195.419998,192.502792,2526700
2021-05-10,196.169998,196.610001,193.500000,194.759995,191.852631,2242000
2021-05-11,193.389999,195.750000,193.009995,194.750000,191.842773,1850200
2021-05-12,194.750000,195.649994,192.729996,193.199997,190.315918,2397400
2021-05-13,192.250000,196.110001,191.750000,194.940002,192.878540,2174300
2021-05-14,195.710007,197.270004,194.919998,196.210007,194.135101,1823700
2021-05-17,196.479996,199.610001,195.089996,195.529999,193.462296,2466000
2021-05-18,195.000000,196.350006,193.580002,194.630005,192.571823,2369400
2021-05-19,193.610001,197.389999,193.110001,196.509995,194.431931,3070500
2021-05-20,197.160004,201.080002,196.169998,199.529999,197.419998,3494400
2021-05-21,200.000000,201.919998,199.470001,199.880005,197.766281,2579000
2021-05-24,201.000000,203.619995,200.039993,201.020004,198.894241,2074900
2021-05-25,201.429993,201.850006,199.139999,199.220001,197.113266,2919100
2021-05-26,199.229996,202.440002,198.250000,200.990005,198.864563,2891300
2021-05-27,200.649994,201.380005,195.500000,199.199997,197.093491,9340300
2021-05-28,199.119995,202.279999,198.529999,199.740005,197.627792,2386000
2021-06-01,200.320007,200.889999,196.679993,198.419998,196.321732,3070200
2021-06-02,199.009995,200.919998,198.250000,199.130005,197.024231,2030300
2021-06-03,198.990005,203.639999,198.610001,202.699997,200.556473,3066600
2021-06-04,202.789993,204.449997,201.289993,202.020004,199.883667,2817700
2021-06-07,201.990005,233.330002,201.830002,222.520004,220.166885,17231400
2021-06-08,221.710007,222.270004,217.369995,220.699997,218.366119,4618500
2021-06-09,221.350006,226.729996,220.259995,226.000000,223.610077,4934900
2021-06-10,226.970001,235.850006,226.250000,233.539993,231.070343,5598200
2021-06-11,227.029999,229.589996,221.559998,224.089996,221.720276,5636000
2021-06-14,224.229996,226.660004,223.020004,226.100006,223.709030,2720700
2021-06-15,226.100006,226.660004,222.869995,223.520004,221.156311,2188900
2021-06-16,223.529999,224.360001,220.199997,220.759995,218.425491,2548800
2021-06-17,220.270004,223.100006,220.270004,222.210007,219.860168,1890700
2021-06-18,220.429993,221.050003,218.320007,218.550003,216.238876,4016600
2021-06-21,219.100006,223.770004,218.080002,222.669998,220.315277,3671300
2021-06-22,222.630005,223.610001,220.509995,221.440002,219.098312,1658800
2021-06-23,222.190002,222.240005,217.000000,217.100006,214.804199,2419600
2021-06-24,234.919998,239.369995,230.419998,232.970001,230.506378,12290500
2021-06-25,233.119995,233.490005,229.389999,230.220001,227.785477,6992200
2021-06-28,229.000000,229.880005,226.880005,228.220001,225.806610,2507500
2021-06-29,228.250000,231.399994,227.850006,229.369995,226.944443,1621200
2021-06-30,230.089996,230.850006,229.059998,229.520004,227.092865,1786700
2021-07-01,229.509995,231.500000,228.660004,231.130005,228.685837,1977300
2021-07-02,231.970001,234.210007,231.330002,233.960007,231.485916,1994000
2021-07-06,233.630005,235.580002,233.229996,235.419998,232.930466,3125400
2021-07-07,234.679993,236.589996,233.460007,235.820007,233.326248,3141500
2021-07-08,233.830002,237.270004,232.100006,237.119995,234.612488,2431500
2021-07-09,237.169998,238.470001,232.750000,234.990005,232.505020,4030100
2021-07-12,235.169998,238.000000,235.149994,236.009995,233.514221,2928600
2021-07-13,235.979996,236.649994,234.029999,235.300003,232.811737,1974000
2021-07-14,235.789993,237.229996,234.729996,236.350006,233.850632,2103400
2021-07-15,235.009995,235.990005,230.690002,231.470001,229.022232,3611200
2021-07-16,232.500000,233.039993,231.210007,232.460007,230.001770,2229100
2021-07-19,231.880005,234.300003,230.570007,234.139999,231.664001,2305600
2021-07-20,235.000000,237.750000,233.940002,235.020004,232.534698,2297800
2021-07-21,236.380005,237.369995,233.589996,237.289993,234.780670,1651500
2021-07-22,237.279999,239.699997,236.369995,238.490005,235.967987,1703500
2021-07-23,239.279999,244.550003,238.559998,244.149994,241.568146,2448100
2021-07-26,242.570007,245.279999,242.570007,243.210007,240.638107,2678800
2021-07-27,243.710007,244.059998,242.660004,243.580002,241.004181,2116500
2021-07-28,243.369995,248.399994,242.639999,246.509995,243.903183,1688000
2021-07-29,247.500000,248.240005,242.240005,245.330002,242.735672,1924100
2021-07-30,244.899994,245.949997,242.630005,243.500000,240.925034,1905100
2021-08-02,245.729996,247.889999,244.250000,246.600006,243.992249,1958900
2021-08-03,244.750000,259.369995,243.500000,255.990005,253.282959,5406200
2021-08-04,256.000000,270.649994,255.419998,262.470001,259.694397,3892400
2021-08-05,263.279999,265.510010,261.329987,264.190002,261.396240,2262400
2021-08-06,263.510010,264.269989,260.739990,263.440002,260.654144,2155200
2021-08-09,264.579987,273.040009,264.500000,267.160004,264.334839,3238500
2021-08-10,266.750000,271.079987,266.179993,269.450012,266.600586,2060200
2021-08-11,269.589996,270.940002,262.660004,264.100006,261.307190,2813300
2021-08-12,263.200012,264.540009,261.489990,263.470001,261.525543,2100900
2021-08-13,263.149994,265.690002,263.019989,264.209991,262.260071,1482300
2021-08-16,264.880005,270.260010,264.269989,269.940002,267.947815,2623200
2021-08-17,271.160004,275.869995,267.179993,272.709991,270.697357,2096100
2021-08-18,272.010010,274.760010,268.029999,268.519989,266.538269,2527400
2021-08-19,266.149994,271.850006,265.429993,270.399994,268.404419,1901000
2021-08-20,269.380005,272.869995,269.059998,270.910004,268.910645,1536800
2021-08-23,272.299988,272.910004,267.700012,267.820007,265.843445,2438800
2021-08-24,266.200012,267.440002,261.779999,262.769989,260.830688,3736000
2021-08-25,262.779999,264.519989,261.290009,263.869995,261.922577,2388500
2021-08-26,264.000000,265.589996,260.579987,261.320007,259.391449,1732900
2021-08-27,262.519989,263.130005,258.579987,259.750000,257.833008,1839700
2021-08-30,261.029999,264.070007,259.609985,262.309998,260.374115,1300700
2021-08-31,262.839996,263.640015,257.859985,258.290009,256.383820,2733400
2021-09-01,258.540009,258.769989,254.490005,257.399994,255.500351,2956800
2021-09-02,257.410004,259.730011,256.470001,259.570007,257.654327,1469700
2021-09-03,260.829987,260.989990,256.779999,259.529999,257.614655,1124500
2021-09-07,259.000000,260.820007,254.410004,254.800003,252.919540,2403700
2021-09-08,254.600006,255.710007,253.679993,254.839996,252.959244,1542400
2021-09-09,253.289993,254.020004,239.669998,240.000000,238.228760,4976600
2021-09-10,242.199997,243.889999,238.570007,239.500000,237.732452,4633500
2021-09-13,240.039993,241.149994,235.149994,237.960007,236.203827,2832800
2021-09-14,238.720001,239.789993,231.979996,233.089996,231.369766,3826000
2021-09-15,233.580002,239.380005,233.059998,233.729996,232.005035,2802500
2021-09-16,234.080002,234.690002,229.729996,231.039993,229.334885,2958700
2021-09-17,229.710007,230.830002,228.229996,230.100006,228.401825,4480000
2021-09-20,228.089996,232.729996,227.289993,231.639999,229.930466,2803400
2021-09-21,232.059998,233.720001,229.740005,230.169998,228.471313,2172800
2021-09-22,230.000000,231.029999,227.580002,228.300003,226.615128,2529600
2021-09-23,229.300003,234.199997,229.009995,232.179993,230.466476,1912300
2021-09-24,232.770004,235.389999,231.339996,231.679993,229.970169,1642500
2021-09-27,229.970001,231.059998,225.610001,226.399994,224.729126,2785900
2021-09-28,226.389999,226.399994,220.199997,221.600006,219.964569,3583300
2021-09-29,225.410004,231.440002,224.559998,230.360001,228.659912,3971000
2021-09-30,232.779999,237.160004,230.800003,231.050003,229.344818,3786100
2021-10-01,231.000000,231.679993,225.449997,229.589996,227.895584,2215700
2021-10-04,227.800003,230.190002,224.220001,224.850006,223.190582,4784700
2021-10-05,226.440002,232.559998,226.169998,230.929993,229.225693,2802000
2021-10-06,230.559998,230.850006,226.050003,227.850006,226.168442,2462700
2021-10-07,229.119995,234.110001,229.000000,233.179993,231.459091,2001800
2021-10-08,233.419998,235.809998,231.550003,233.940002,232.213486,2563000
2021-10-11,236.699997,237.990005,233.600006,233.669998,231.945480,1892300
2021-10-12,234.699997,235.070007,231.979996,232.779999,231.062042,1719200
2021-10-13,234.070007,237.919998,232.800003,236.440002,234.695038,2105700
2021-10-14,237.009995,238.440002,234.110001,236.690002,234.943192,1824700
2021-10-15,237.419998,239.300003,235.820007,237.880005,236.124420,2598300
2021-10-18,237.949997,242.660004,236.699997,238.979996,237.216293,2546000
2021-10-19,239.059998,242.550003,239.059998,242.309998,240.521713,1573200
2021-10-20,243.729996,245.899994,243.039993,243.720001,241.921326,1537500
2021-10-21,244.949997,244.949997,239.830002,241.169998,239.390121,1717700
2021-10-22,240.960007,244.039993,239.559998,243.750000,241.951080,1960700
2021-10-25,244.660004,246.270004,240.520004,245.050003,243.241501,2763100
2021-10-26,244.500000,248.919998,237.089996,248.440002,246.606491,4533000
2021-10-27,248.610001,254.460007,248.320007,250.169998,248.323700,3181300
2021-10-28,250.160004,256.750000,250.080002,253.350006,251.480240,3386500
2021-10-29,253.779999,256.470001,251.770004,254.759995,252.879837,3152000
2021-11-01,255.110001,256.480011,248.050003,249.309998,247.470062,2735800
2021-11-02,251.250000,259.299988,249.399994,256.850006,254.954407,3987800
2021-11-03,257.769989,266.790009,257.760010,266.260010,264.294983,4382900
2021-11-04,265.480011,271.109985,265.269989,271.000000,268.999969,4133400
2021-11-05,268.989990,269.489990,258.559998,265.000000,263.044281,3745700
2021-11-08,263.989990,266.910004,259.149994,260.529999,258.607239,2386100
2021-11-09,260.529999,262.160004,258.390015,262.019989,260.086243,1963800
2021-11-10,262.000000,266.000000,261.600006,264.649994,262.696838,2215100
2021-11-11,262.320007,264.320007,261.950012,262.630005,260.691742,1739400
2021-11-12,261.779999,262.519989,258.929993,259.649994,258.570587,1964000
2021-11-15,259.390015,259.609985,257.160004,258.429993,257.355652,1903200
2021-11-16,256.959991,260.350006,255.990005,257.720001,256.648621,2565700
2021-11-17,256.809998,264.549988,256.070007,261.179993,260.094238,2873600
2021-11-18,262.000000,263.799988,259.820007,261.329987,260.243591,1689200
2021-11-19,266.429993,270.799988,260.299988,260.700012,259.616241,2786800
2021-11-22,262.220001,263.989990,259.130005,260.440002,259.357330,1995400
2021-11-23,259.470001,262.760010,259.250000,261.959991,260.871002,1986200
2021-11-24,262.769989,264.940002,260.049988,262.000000,260.910828,2518500
